#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Salinispora	arenicola	CNS744	NZ_KB896165.1	0	43268	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB896165.1/0-43268	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375065.1/NZ_KB896165/1/0/43268
Campylobacter	Unclassified	P0132	NZ_MJKM01000002.1	0	36434	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJKM01000002.1/0-36434	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139625.1/NZ_MJKM01000002/1/0/36434
Salinispora	arenicola	CNS299	NZ_AUKM01000004.1	228000	279394	thioamide-nrp	False	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_AUKM01000004.1/228000-279394	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424745.1/NZ_AUKM01000004/1/228000/279394
Streptomyces	Unclassified	ICBB 8177	NZ_NSKH01000018.1	764913	842439	t2pks - thioamide-nrp hybrid	False	spore pigment	66	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_NSKH01000018.1/764913-842439	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003144095.1/NZ_NSKH01000018/1/764913/842439
Campylobacter	Unclassified	P0138	NZ_MJKQ01000008.1	0	48306	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJKQ01000008.1/0-48306	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002138795.1/NZ_MJKQ01000008/1/0/48306
Phocaeicola	vulgatus	OF05-20BH	NZ_QRXI01000001.1	1332	63053	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRXI01000001.1/1332-63053	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003460305.1/NZ_QRXI01000001/1/1332/63053
Micromonospora	humi	DSM 45647	NZ_FMDM01000001.1	164921	218269	t1nrps - thioamide-nrp hybrid	False	azicemicin B	13	BGC0000202	https://antismash-db.secondarymetabolites.org/go/NZ_FMDM01000001.1/164921-218269	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900090105.1/NZ_FMDM01000001/1/164921/218269
Amycolatopsis	mediterranei	U32	NC_014318.1	4385742	4481522	ladderane - t1nrps - terpene - thioamide-nrp hybrid	False	ishigamide	55	BGC0001623	https://antismash-db.secondarymetabolites.org/go/NC_014318.1/4385742-4481522	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000196835.1/NC_014318/1/4385742/4481522
Salinispora	arenicola	CNY256	NZ_KB896530.1	88720	140114	thioamide-nrp	False	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_KB896530.1/88720-140114	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375165.1/NZ_KB896530/1/88720/140114
Campylobacter	lanienae	P0104	NZ_MJJM01000003.1	0	52962	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJJM01000003.1/0-52962	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139345.1/NZ_MJJM01000003/1/0/52962
Paracoccus	Unclassified	DK608	NZ_WMII01000003.1	197946	239200	thioamide-nrp	False	O-antigen	15	BGC0000788	https://antismash-db.secondarymetabolites.org/go/NZ_WMII01000003.1/197946-239200	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009711265.1/NZ_WMII01000003/1/197946/239200
Mycobacterium	ulcerans	SGL03	NZ_LR135168.1	2170517	2278235	betalactone - nrps-like - t1nrps - t1pks - thioamide-nrp hybrid	False	avilamycin A / avilamycin C	5	BGC0000026	https://antismash-db.secondarymetabolites.org/go/NZ_LR135168.1/2170517-2278235	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900638745.1/NZ_LR135168/1/2170517/2278235
Prosthecobacter	dejongeii	DSM 12251	NZ_JACHIF010000009.1	49561	98753	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHIF010000009.1/49561-98753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203045.1/NZ_JACHIF010000009/1/49561/98753
Campylobacter	lanienae	P0104	NZ_MJJQ01000002.1	279000	341263	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJJQ01000002.1/279000-341263	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002138515.1/NZ_MJJQ01000002/1/279000/341263
Salinispora	arenicola	CNR107	NZ_KB900323.1	226220	277614	thioamide-nrp	False	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_KB900323.1/226220-277614	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000378685.1/NZ_KB900323/1/226220/277614
Janthinobacterium	lividum	EIF1	NZ_LFKP01000008.1	438325	489652	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LFKP01000008.1/438325-489652	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001854915.1/NZ_LFKP01000008/1/438325/489652
Mycobacterium	ulcerans	ATCC 33728	NZ_AP017635.1	3981374	4078225	betalactone - nrps-like - t1nrps - t1pks - thioamide-nrp hybrid	False	glycopeptidolipid	10	BGC0000365	https://antismash-db.secondarymetabolites.org/go/NZ_AP017635.1/3981374-4078225	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002356495.1/NZ_AP017635/1/3981374/4078225
Sulfurospirillum	Unclassified	ACSDCE	NZ_CP039734.1	1148515	1203902	arylpolyene - thioamide-nrp hybrid	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP039734.1/1148515-1203902	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011769985.1/NZ_CP039734/1/1148515/1203902
Campylobacter	hyointestinalis	006A-0180	NZ_VOAP01000025.1	1580	55250	thioamide-nrp	False	xantholipin	4	BGC0000279	https://antismash-db.secondarymetabolites.org/go/NZ_VOAP01000025.1/1580-55250	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008000555.1/NZ_VOAP01000025/1/1580/55250
Streptomyces	lasalocidi	X-537	NZ_SZNQ01000001.1	7703474	7795614	lap - t1nrps - thioamide-nrp - thiopeptide hybrid	False	JBIR-78 / JBIR-95	33	BGC0001628	https://antismash-db.secondarymetabolites.org/go/NZ_SZNQ01000001.1/7703474-7795614	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005280215.1/NZ_SZNQ01000001/1/7703474/7795614
Stoquefichus	massiliensis	AP9	NZ_HG005291.1	120318	181783	thioamide-nrp	False	isoindolinomycin	5	BGC0001922	https://antismash-db.secondarymetabolites.org/go/NZ_HG005291.1/120318-181783	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000455285.1/NZ_HG005291/1/120318/181783
Janthinobacterium	Unclassified	S3T4	NZ_JACHCI010000002.1	409742	503651	acyl_amino_acids - thioamide-nrp hybrid	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_JACHCI010000002.1/409742-503651	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014200675.1/NZ_JACHCI010000002/1/409742/503651
Thermobifida	cellulosilytica	TB100	NZ_KQ950180.1	621424	673427	t1nrps - thioamide-nrp hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ950180.1/621424-673427	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001517975.1/NZ_KQ950180/1/621424/673427
Streptomyces	Unclassified	jing01	NZ_CP053189.1	3021194	3100016	ladderane - t1nrps - thioamide-nrp hybrid	False	ishigamide	100	BGC0001623	https://antismash-db.secondarymetabolites.org/go/NZ_CP053189.1/3021194-3100016	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013046785.1/NZ_CP053189/1/3021194/3100016
Campylobacter	Unclassified	P0098	NZ_MJKF01000007.1	61141	110039	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJKF01000007.1/61141-110039	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002138705.1/NZ_MJKF01000007/1/61141/110039
Streptomyces	Unclassified	NBRC 110028	NZ_BBUZ01000035.1	23154	73831	t1nrps - thioamide-nrp hybrid	False	salinomycin	6	BGC0000144	https://antismash-db.secondarymetabolites.org/go/NZ_BBUZ01000035.1/23154-73831	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001417735.1/NZ_BBUZ01000035/1/23154/73831
Cellulosimicrobium	Unclassified	DE0020	NZ_VEIN01000004.1	0	38503	t1nrps - thioamide-nrp hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VEIN01000004.1/0-38503	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007680565.1/NZ_VEIN01000004/1/0/38503
Salinispora	arenicola	CNR425	NZ_AXVS01000018.1	111381	159864	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AXVS01000018.1/111381-159864	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000482565.1/NZ_AXVS01000018/1/111381/159864
Salinispora	arenicola	CNQ748	NZ_AZWY01000017.1	31807	83201	thioamide-nrp	False	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_AZWY01000017.1/31807-83201	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514975.1/NZ_AZWY01000017/1/31807/83201
Janthinobacterium	svalbardensis	PAMC 27463	NZ_CP023422.1	3381197	3431371	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023422.1/3381197-3431371	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002327145.1/NZ_CP023422/1/3381197/3431371
Janthinobacterium	Unclassified	344	NZ_FOKL01000005.1	439908	488795	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOKL01000005.1/439908-488795	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900112025.1/NZ_FOKL01000005/1/439908/488795
Cellulosimicrobium	Unclassified	SL-1	NZ_JAACJC010000004.1	359266	397744	t1nrps - thioamide-nrp hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAACJC010000004.1/359266-397744	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011033075.1/NZ_JAACJC010000004/1/359266/397744
Sphingobium	Unclassified	RAC03	NZ_CP016456.1	352990	410635	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP016456.1/352990-410635	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001713415.1/NZ_CP016456/1/352990/410635
Salinispora	arenicola	CNX891	NZ_AZWW01000006.1	217997	262345	thioamide-nrp	True	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_AZWW01000006.1/217997-262345	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514935.1/NZ_AZWW01000006/1/217997/262345
Janthinobacterium	Unclassified	K2Li3	NZ_JACHCK010000004.1	0	91318	acyl_amino_acids - thioamide-nrp hybrid	True	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_JACHCK010000004.1/0-91318	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014200695.1/NZ_JACHCK010000004/1/0/91318
Pseudoalteromonas	rubra	T7	NZ_RHHZ01000026.1	10315	64711	t1nrps - thioamide-nrp hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RHHZ01000026.1/10315-64711	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003947135.1/NZ_RHHZ01000026/1/10315/64711
Streptomyces	rubrogriseus	NBRC 15455	NZ_BEWD01000001.1	103437	157644	t1nrps - thioamide-nrp hybrid	False	nogalamycin	40	BGC0000249	https://antismash-db.secondarymetabolites.org/go/NZ_BEWD01000001.1/103437-157644	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003112595.1/NZ_BEWD01000001/1/103437/157644
Campylobacter	Unclassified	P155	NZ_MJLD01000010.1	30654	80823	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJLD01000010.1/30654-80823	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139745.1/NZ_MJLD01000010/1/30654/80823
Paracoccus	sanguinis	OM2164	NZ_CP051542.1	136478	222230	betalactone - nrps-like - t1pks - thioamide-nrp hybrid	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP051542.1/136478-222230	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012689545.1/NZ_CP051542/1/136478/222230
Streptomyces	Unclassified	CNS654	NZ_JNLT01000017.1	71489	206243	ladderane - nrps-like - t1nrps - t1pks - t3pks - thioamide-nrp hybrid	True	thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin	100	BGC0001801	https://antismash-db.secondarymetabolites.org/go/NZ_JNLT01000017.1/71489-206243	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000702365.1/NZ_JNLT01000017/1/71489/206243
Campylobacter	Unclassified	RM8964	NZ_CP018791.1	235870	295689	thioamide-nrp	False	xantholipin	4	BGC0000279	https://antismash-db.secondarymetabolites.org/go/NZ_CP018791.1/235870-295689	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139895.1/NZ_CP018791/1/235870/295689
Micromonospora	Unclassified	TSRI0369	NZ_LIVU01000016.1	46164	93643	t1nrps - thioamide-nrp hybrid	True	cadaside A / cadaside B	19	BGC0001968	https://antismash-db.secondarymetabolites.org/go/NZ_LIVU01000016.1/46164-93643	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905625.1/NZ_LIVU01000016/1/46164/93643
Micromonospora	Unclassified	TSRI0369	NZ_LIVU01000003.1	494050	570699	siderophore - t1nrps - thioamide-nrp hybrid	False	azicemicin B	13	BGC0000202	https://antismash-db.secondarymetabolites.org/go/NZ_LIVU01000003.1/494050-570699	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905625.1/NZ_LIVU01000003/1/494050/570699
Micromonospora	Unclassified	CNB394	NZ_KB895865.1	0	39017	t1nrps - thioamide-nrp hybrid	True	lobosamide A / lobosamide B / lobosamide C	6	BGC0001303	https://antismash-db.secondarymetabolites.org/go/NZ_KB895865.1/0-39017	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374985.1/NZ_KB895865/1/0/39017
Cyclobacterium	plantarum	GBPx2	NZ_JAANYN010000003.1	123764	208162	t1nrps - t3pks - thioamide-nrp hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAANYN010000003.1/123764-208162	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011290685.1/NZ_JAANYN010000003/1/123764/208162
Streptomyces	Unclassified	Tue6075	NZ_CP010833.1	2131695	2191042	t1nrps - thioamide-nrp hybrid	False	BD-12	17	BGC0001379	https://antismash-db.secondarymetabolites.org/go/NZ_CP010833.1/2131695-2191042	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001931635.1/NZ_CP010833/1/2131695/2191042
Streptomyces	Unclassified	Z022	NZ_CP033073.1	3087159	3165676	ladderane - t1nrps - thioamide-nrp hybrid	False	ishigamide	94	BGC0001623	https://antismash-db.secondarymetabolites.org/go/NZ_CP033073.1/3087159-3165676	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003675325.1/NZ_CP033073/1/3087159/3165676
Paenibacillus	massiliensis	DSM 16942	NZ_KB898188.1	309505	383968	ladderane - thioamide-nrp hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB898188.1/309505-383968	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377505.1/NZ_KB898188/1/309505/383968
Cellulosimicrobium	Unclassified	DE0020	NZ_VEDT01000019.1	1251	39309	t1nrps - thioamide-nrp hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VEDT01000019.1/1251-39309	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007678025.1/NZ_VEDT01000019/1/1251/39309
Streptomyces	rubrolavendulae	MJM4426	NZ_CP017316.1	535344	587041	thioamide-nrp	False	auroramycin	5	BGC0001522	https://antismash-db.secondarymetabolites.org/go/NZ_CP017316.1/535344-587041	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001750785.1/NZ_CP017316/1/535344/587041
Campylobacter	hyointestinalis	LMG 9260	NZ_CP015575.1	1427279	1470534	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP015575.1/1427279-1470534	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001643955.1/NZ_CP015575/1/1427279/1470534
Salinispora	arenicola	CNR921	NZ_AZWF01000007.1	229387	280781	thioamide-nrp	False	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_AZWF01000007.1/229387-280781	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514595.1/NZ_AZWF01000007/1/229387/280781
Campylobacter	Unclassified	P159	NZ_MJLF01000006.1	45886	81675	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJLF01000006.1/45886-81675	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139025.1/NZ_MJLF01000006/1/45886/81675
Mycobacterium	shinjukuense	JCM 14233	NZ_AP022575.1	753411	854800	nrps-like - t1nrps - t1pks - thioamide-nrp hybrid	False	ambruticin	17	BGC0000014	https://antismash-db.secondarymetabolites.org/go/NZ_AP022575.1/753411-854800	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010730055.1/NZ_AP022575/1/753411/854800
Cohnella	panacarvi	Gsoil 349	NZ_KI911563.1	2267205	2324386	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI911563.1/2267205-2324386	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000515335.1/NZ_KI911563/1/2267205/2324386
Cellulosimicrobium	cellulans	PSBB019	NZ_CP021383.1	1893527	1949549	t1nrps - thioamide-nrp hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021383.1/1893527-1949549	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002162335.1/NZ_CP021383/1/1893527/1949549
Amycolatopsis	Unclassified	M39	NZ_LWSF01000026.1	24106	106199	ladderane - t1nrps - thioamide-nrp hybrid	False	ishigamide	61	BGC0001623	https://antismash-db.secondarymetabolites.org/go/NZ_LWSF01000026.1/24106-106199	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001651785.1/NZ_LWSF01000026/1/24106/106199
Campylobacter	lanienae	P0104	NZ_MJJI01000005.1	0	48966	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJJI01000005.1/0-48966	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139265.1/NZ_MJJI01000005/1/0/48966
Streptomyces	Unclassified	SID5466	NZ_WWIP01000001.1	5623837	5683186	t1nrps - thioamide-nrp hybrid	False	BD-12	17	BGC0001379	https://antismash-db.secondarymetabolites.org/go/NZ_WWIP01000001.1/5623837-5683186	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009862965.1/NZ_WWIP01000001/1/5623837/5683186
Paracoccus	kondratievae	BJQ0001	NZ_CP045072.1	1109932	1151409	thioamide-nrp	False	xantholipin	4	BGC0000279	https://antismash-db.secondarymetabolites.org/go/NZ_CP045072.1/1109932-1151409	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009301415.1/NZ_CP045072/1/1109932/1151409
Micromonospora	narathiwatensis	DSM 45248	NZ_LT594324.1	1236486	1332753	arylpolyene - t1nrps - thioamide-nrp hybrid	False	atratumycin	28	BGC0001975	https://antismash-db.secondarymetabolites.org/go/NZ_LT594324.1/1236486-1332753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900089605.1/NZ_LT594324/1/1236486/1332753
Streptomyces	Unclassified	S4.7	NZ_CP048397.1	7441299	7554123	linaridin - t1nrps - thioamide-nrp hybrid	False	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	12	BGC0000315	https://antismash-db.secondarymetabolites.org/go/NZ_CP048397.1/7441299-7554123	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010384365.1/NZ_CP048397/1/7441299/7554123
Pseudobacteriovorax	antillogorgiicola	DSM 103413	NZ_SLZT01000011.1	76758	126648	tfua-related - thioamide-nrp hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SLZT01000011.1/76758-126648	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004346105.1/NZ_SLZT01000011/1/76758/126648
Paracoccus	yeei	FDAARGOS_252	NZ_CP031078.1	1347851	1409666	thioamide-nrp	False	ET-743	8	BGC0000350	https://antismash-db.secondarymetabolites.org/go/NZ_CP031078.1/1347851-1409666	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003612915.1/NZ_CP031078/1/1347851/1409666
Rathayibacter	toxicus	FH100	NZ_PSXN01000009.1	164376	212974	t1nrps - thioamide-nrp hybrid	False	dynemicin A	3	BGC0001060	https://antismash-db.secondarymetabolites.org/go/NZ_PSXN01000009.1/164376-212974	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002933235.1/NZ_PSXN01000009/1/164376/212974
Janthinobacterium	Unclassified	GW456P	NZ_NEHB01000011.1	0	50666	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NEHB01000011.1/0-50666	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002127655.1/NZ_NEHB01000011/1/0/50666
Sphingosinithalassobacter	Unclassified	zrk23	NZ_CP049109.1	2705814	2760935	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP049109.1/2705814-2760935	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011057975.1/NZ_CP049109/1/2705814/2760935
Campylobacter	lanienae	P0104	NZ_MJJB01000004.1	70365	118524	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJJB01000004.1/70365-118524	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139215.1/NZ_MJJB01000004/1/70365/118524
Streptomonospora	Unclassified	M2	NZ_CP036455.1	879526	934147	t1nrps - thioamide-nrp hybrid	False	A54145	5	BGC0000291	https://antismash-db.secondarymetabolites.org/go/NZ_CP036455.1/879526-934147	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004323735.1/NZ_CP036455/1/879526/934147
Alloactinosynnema	Unclassified	L-07	NZ_LN850107.1	3401548	3484053	lanthipeptide - other - t1nrps - t1pks - thioamide-nrp hybrid	False	glycinocin A	13	BGC0000379	https://antismash-db.secondarymetabolites.org/go/NZ_LN850107.1/3401548-3484053	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900070365.1/NZ_LN850107/1/3401548/3484053
Magnetospirillum	gryphiswaldense	MSR-1	NZ_CP027526.1	753328	795242	thioamide-nrp	False	triacsins	6	BGC0001983	https://antismash-db.secondarymetabolites.org/go/NZ_CP027526.1/753328-795242	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002995515.1/NZ_CP027526/1/753328/795242
Sulfurospirillum	Unclassified	SL2-1	NZ_CP021416.1	2579778	2635127	arylpolyene - thioamide-nrp hybrid	False	flexirubin	5	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP021416.1/2579778-2635127	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002162315.1/NZ_CP021416/1/2579778/2635127
Campylobacter	hyointestinalis	006A-0180	NZ_VOAO01000003.1	83360	126615	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VOAO01000003.1/83360-126615	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008000435.1/NZ_VOAO01000003/1/83360/126615
Paracoccus	halophilus	CGMCC 1.6117	NZ_FOJO01000004.1	34130	75384	thioamide-nrp	False	O-antigen	15	BGC0000788	https://antismash-db.secondarymetabolites.org/go/NZ_FOJO01000004.1/34130-75384	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900111785.1/NZ_FOJO01000004/1/34130/75384
Kibdelosporangium	Unclassified	MJ126-NF4	NZ_CDME01000013.1	53409	112557	thioamide-nrp	False	yatakemycin	6	BGC0000466	https://antismash-db.secondarymetabolites.org/go/NZ_CDME01000013.1/53409-112557	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000826545.1/NZ_CDME01000013/1/53409/112557
Campylobacter	Unclassified	P0140	NZ_MJKS01000005.1	31147	81197	thioamide-nrp	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJKS01000005.1/31147-81197	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002138835.1/NZ_MJKS01000005/1/31147/81197
Bacillus	wiedmannii	AFS054563	NZ_FMIJ01000028.1	33662	100211	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMIJ01000028.1/33662-100211	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900095505.1/NZ_FMIJ01000028/1/33662/100211
Salinispora	arenicola	CNH962	NZ_KB900233.1	252707	304104	thioamide-nrp	False	phosphonoglycans	5	BGC0000806	https://antismash-db.secondarymetabolites.org/go/NZ_KB900233.1/252707-304104	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000378665.1/NZ_KB900233/1/252707/304104
Streptacidiphilus	jiangxiensis	CGMCC 4.1857	NZ_FOAZ01000003.1	314299	364513	t1nrps - thioamide-nrp hybrid	False	branched-chain fatty acids	100	BGC0001535	https://antismash-db.secondarymetabolites.org/go/NZ_FOAZ01000003.1/314299-364513	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109465.1/NZ_FOAZ01000003/1/314299/364513
Micromonospora	Unclassified	NBRC 110037	NZ_BBVA01000002.1	1089396	1166366	siderophore - t1nrps - thioamide-nrp hybrid	False	azicemicin B	13	BGC0000202	https://antismash-db.secondarymetabolites.org/go/NZ_BBVA01000002.1/1089396-1166366	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001652995.1/NZ_BBVA01000002/1/1089396/1166366
Campylobacter	Unclassified	P0085	NZ_MJKB01000003.1	30449	94575	thioamide-nrp	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MJKB01000003.1/30449-94575	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002139495.1/NZ_MJKB01000003/1/30449/94575
