#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Nitrosospira	multiformis	Nl18	NZ_SNZZ01000001.1	12910	73486	acyl_amino_acids - hserlactone hybrid	False	N-tetradecanoyl tyrosine	9	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_SNZZ01000001.1/12910-73486	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004364015.1/NZ_SNZZ01000001/1/12910/73486
Pantoea	dispersa	625	NZ_ML956134.1	479850	540582	acyl_amino_acids	False	pyoverdin	1	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_ML956134.1/479850-540582	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009866445.1/NZ_ML956134/1/479850/540582
Unclassified	bacterium	None	NZ_UBWD01000009.1	92038	152785	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_UBWD01000009.1/92038-152785	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900469165.1/NZ_UBWD01000009/1/92038/152785
Azoarcus	communis	TSPY31	NZ_CP022187.1	2600780	2660572	acyl_amino_acids	False	TP-1161	16	BGC0000615	https://antismash-db.secondarymetabolites.org/go/NZ_CP022187.1/2600780-2660572	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003111645.1/NZ_CP022187/1/2600780/2660572
Azoarcus	communis	TSPY31	NZ_CP022187.1	4070218	4130866	acyl_amino_acids	False	myxochromide D	10	BGC0001418	https://antismash-db.secondarymetabolites.org/go/NZ_CP022187.1/4070218-4130866	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003111645.1/NZ_CP022187/1/4070218/4130866
Dechloromonas	Unclassified	CZR5	NZ_VUYQ01000003.1	388932	449562	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VUYQ01000003.1/388932-449562	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008711155.1/NZ_VUYQ01000003/1/388932/449562
Dechloromonas	Unclassified	CZR5	NZ_VUYQ01000005.1	25734	87033	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VUYQ01000005.1/25734-87033	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008711155.1/NZ_VUYQ01000005/1/25734/87033
Pseudovibrio	Unclassified	FO-BEG1	NC_016642.1	2025717	2086980	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016642.1/2025717-2086980	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000236645.1/NC_016642/1/2025717/2086980
Sphingomonas	endophytica	DSM 101535	NZ_JACHBT010000012.1	0	34168	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHBT010000012.1/0-34168	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014207105.1/NZ_JACHBT010000012/1/0/34168
Desulfovibrio	vulgaris	DP4	NC_008741.1	133498	196468	acyl_amino_acids	False	pyoverdin	1	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NC_008741.1/133498-196468	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000015485.1/NC_008741/1/133498/196468
Nitrosomonas	eutropha	Nm24	NZ_FPBL01000027.1	0	2874	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FPBL01000027.1/0-2874	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116685.1/NZ_FPBL01000027/1/0/2874
Nitrosospira	briensis	C-128	NZ_CP012371.1	1384349	1443807	acyl_amino_acids - hserlactone hybrid	False	N-tetradecanoyl tyrosine	9	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_CP012371.1/1384349-1443807	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000619905.2/NZ_CP012371/1/1384349/1443807
Nitrosospira	briensis	C-128	NZ_CP012371.1	2111006	2171753	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP012371.1/2111006-2171753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000619905.2/NZ_CP012371/1/2111006/2171753
Arcobacter	cryaerophilus	ATCC 43158	NZ_CP032824.1	0	47534	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032824.1/0-47534	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003660105.1/NZ_CP032824/1/0/47534
Unclassified	Unclassified	JOSHI_001	NZ_CM001438.1	3455595	3516465	acyl_amino_acids	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CM001438.1/3455595-3516465	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000244995.1/NZ_CM001438/1/3455595/3516465
Massilia	violaceinigra	B2	NZ_CP024608.1	543416	606615	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024608.1/543416-606615	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002752675.1/NZ_CP024608/1/543416/606615
Massilia	violaceinigra	B2	NZ_CP024608.1	5393216	5453984	acyl_amino_acids - bacteriocin hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024608.1/5393216-5453984	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002752675.1/NZ_CP024608/1/5393216/5453984
Lacisediminimonas	profundi	CHu64-6-4	NZ_VTTH01000001.1	664017	724920	acyl_amino_acids	False	burkholderic acid	6	BGC0001120	https://antismash-db.secondarymetabolites.org/go/NZ_VTTH01000001.1/664017-724920	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008831265.1/NZ_VTTH01000001/1/664017/724920
Pseudomonas	fluorescens	PA3G8	NZ_CP008896.1	1106228	1167158	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP008896.1/1106228-1167158	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000730425.1/NZ_CP008896/1/1106228/1167158
Ochrobactrum	Unclassified	Kaboul	NZ_WBWC01000010.1	87128	122913	acyl_amino_acids	True	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_WBWC01000010.1/87128-122913	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008932375.1/NZ_WBWC01000010/1/87128/122913
Nitrosospira	multiformis	Nl18	NZ_FPBZ01000001.1	473975	509699	acyl_amino_acids	True	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_FPBZ01000001.1/473975-509699	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116835.1/NZ_FPBZ01000001/1/473975/509699
Pseudomonas	putida	Simmons01	NZ_CP046872.1	2372135	2433059	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP046872.1/2372135-2433059	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014217705.1/NZ_CP046872/1/2372135/2433059
Nitrosospira	multiformis	Nl18	NZ_FPBZ01000004.1	183105	237508	acyl_amino_acids - hserlactone hybrid	True	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_FPBZ01000004.1/183105-237508	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116835.1/NZ_FPBZ01000004/1/183105/237508
Ochrobactrum	anthropi	OA_392	NZ_CP008820.1	960722	1021469	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_CP008820.1/960722-1021469	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000742955.1/NZ_CP008820/1/960722/1021469
Arcobacter	cryaerophilus	L406	NZ_LRUU01000053.1	0	23344	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LRUU01000053.1/0-23344	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001572845.1/NZ_LRUU01000053/1/0/23344
Thiobacillus	thioparus	DSM 505	NZ_KB891331.1	19468	80251	acyl_amino_acids	False	xantholipin	4	BGC0000279	https://antismash-db.secondarymetabolites.org/go/NZ_KB891331.1/19468-80251	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000373385.1/NZ_KB891331/1/19468/80251
Unclassified	bacterium	None	NZ_UBLU01000013.1	46431	107178	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_UBLU01000013.1/46431-107178	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900466425.1/NZ_UBLU01000013/1/46431/107178
Pantoea	dispersa	DSM 32899	NZ_CP045216.1	1769512	1829968	acyl_amino_acids	False	pyoverdin	1	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP045216.1/1769512-1829968	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009362975.1/NZ_CP045216/1/1769512/1829968
Agarilytica	rhodophyticola	017	NZ_CP020038.1	2722590	2781276	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP020038.1/2722590-2781276	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002157225.2/NZ_CP020038/1/2722590/2781276
Agarilytica	rhodophyticola	017	NZ_CP020038.1	4831170	4891887	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP020038.1/4831170-4891887	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002157225.2/NZ_CP020038/1/4831170/4891887
Janthinobacterium	Unclassified	TND4EL3	NZ_FTMV01000022.1	32099	85674	acyl_amino_acids	True	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_FTMV01000022.1/32099-85674	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900156175.1/NZ_FTMV01000022/1/32099/85674
Altererythrobacter	Unclassified	NS1	NZ_CP032570.1	1090403	1151219	acyl_amino_acids	False	O&K-antigen	3	BGC0000780	https://antismash-db.secondarymetabolites.org/go/NZ_CP032570.1/1090403-1151219	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003626915.1/NZ_CP032570/1/1090403/1151219
Pseudomonas	Unclassified	DTU12.1	NZ_CP045254.1	3458982	3519912	acyl_amino_acids	False	quinolobactin	80	BGC0000925	https://antismash-db.secondarymetabolites.org/go/NZ_CP045254.1/3458982-3519912	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009873475.1/NZ_CP045254/1/3458982/3519912
Burkholderia	cepacia	BC16	NZ_CADEUO010000003.1	916737	977754	acyl_amino_acids	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CADEUO010000003.1/916737-977754	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902830655.1/NZ_CADEUO010000003/1/916737/977754
Nitrosospira	multiformis	Nl18	NZ_FOHI01000002.1	185561	246380	acyl_amino_acids - hserlactone hybrid	False	N-tetradecanoyl tyrosine	9	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_FOHI01000002.1/185561-246380	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900111585.1/NZ_FOHI01000002/1/185561/246380
Aromatoleum	tolulyticum	ATCC 51758	NZ_FTMD01000006.1	171083	231782	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FTMD01000006.1/171083-231782	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900156155.1/NZ_FTMD01000006/1/171083/231782
Massilia	timonae	CCUG 45783	NZ_JH992922.1	722425	786341	acyl_amino_acids	False	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_JH992922.1/722425-786341	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000315425.1/NZ_JH992922/1/722425/786341
Massilia	timonae	CCUG 45783	NZ_JH992924.1	1034893	1095607	acyl_amino_acids	False	vazabitide A	4	BGC0001818	https://antismash-db.secondarymetabolites.org/go/NZ_JH992924.1/1034893-1095607	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000315425.1/NZ_JH992924/1/1034893/1095607
Azoarcus	communis	TSPY31	NZ_CP022188.1	652415	712135	acyl_amino_acids	False	TP-1161	16	BGC0000615	https://antismash-db.secondarymetabolites.org/go/NZ_CP022188.1/652415-712135	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003111665.1/NZ_CP022188/1/652415/712135
Azoarcus	communis	TSPY31	NZ_CP022188.1	2248459	2309107	acyl_amino_acids	False	myxochromide D	10	BGC0001419	https://antismash-db.secondarymetabolites.org/go/NZ_CP022188.1/2248459-2309107	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003111665.1/NZ_CP022188/1/2248459/2309107
Azoarcus	Unclassified	DD4	NZ_CP022958.1	4351948	4412689	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP022958.1/4351948-4412689	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006496635.1/NZ_CP022958/1/4351948/4412689
Leptospirillum	ferrooxidans	C2-3	NC_017094.1	2255301	2360242	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_017094.1/2255301-2360242	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000284315.1/NC_017094/1/2255301/2360242
Ensifer	adhaerens	OV14	NZ_CP007236.1	320156	380930	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_CP007236.1/320156-380930	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000583045.1/NZ_CP007236/1/320156/380930
Nitrosospira	multiformis	Nl18	NZ_QLTD01000001.1	193045	253843	acyl_amino_acids - hserlactone hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QLTD01000001.1/193045-253843	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003268875.1/NZ_QLTD01000001/1/193045/253843
Pelomonas	Unclassified	Root662	NZ_LMHE01000001.1	1132984	1193671	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LMHE01000001.1/1132984-1193671	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001427705.1/NZ_LMHE01000001/1/1132984/1193671
Pelomonas	Unclassified	Root662	NZ_LMHE01000013.1	86734	182128	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LMHE01000013.1/86734-182128	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001427705.1/NZ_LMHE01000013/1/86734/182128
Massilia	oculi	CCUG 43427	NZ_CP029343.1	1111888	1172202	acyl_amino_acids	False	vazabitide A	4	BGC0001818	https://antismash-db.secondarymetabolites.org/go/NZ_CP029343.1/1111888-1172202	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003143515.1/NZ_CP029343/1/1111888/1172202
Massilia	oculi	CCUG 43427	NZ_CP029343.1	2809381	2873656	acyl_amino_acids	False	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_CP029343.1/2809381-2873656	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003143515.1/NZ_CP029343/1/2809381/2873656
Undibacterium	Unclassified	KW1	NZ_AP018439.1	1342451	1403213	acyl_amino_acids	False	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_AP018439.1/1342451-1403213	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009937955.1/NZ_AP018439/1/1342451/1403213
Azoarcus	olearius	DQS-4	NZ_CP016210.1	3671834	3732587	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP016210.1/3671834-3732587	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001682385.1/NZ_CP016210/1/3671834/3732587
Thiothrix	nivea	DSM 5205	NZ_JH651384.1	2828658	2889228	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH651384.1/2828658-2889228	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000260135.1/NZ_JH651384/1/2828658/2889228
Ochrobactrum	anthropi	OA_392	NZ_CP044970.1	2023466	2084213	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_CP044970.1/2023466-2084213	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009017375.1/NZ_CP044970/1/2023466/2084213
Unclassified	bacterium	None	NZ_UCCV01000005.1	74838	135585	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_UCCV01000005.1/74838-135585	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900470995.1/NZ_UCCV01000005/1/74838/135585
Ochrobactrum	Unclassified	RH2CCR150	NZ_JACGXE010000012.1	0	47357	acyl_amino_acids	True	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_JACGXE010000012.1/0-47357	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014138095.1/NZ_JACGXE010000012/1/0/47357
Arcobacter	butzleri	L350	NZ_JAIX01000054.1	59695	120451	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAIX01000054.1/59695-120451	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001010665.1/NZ_JAIX01000054/1/59695/120451
Afipia	broomeae	ATCC 49717	NZ_KB375283.1	1049284	1110034	acyl_amino_acids - hserlactone hybrid	False	N-acyl alanine	100	BGC0001680	https://antismash-db.secondarymetabolites.org/go/NZ_KB375283.1/1049284-1110034	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000314675.2/NZ_KB375283/1/1049284/1110034
Rhizobium	selenitireducens	ATCC BAA-1503	NZ_JAEG01000006.1	374913	435669	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAEG01000006.1/374913-435669	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000518785.1/NZ_JAEG01000006/1/374913/435669
Desulfacinum	hydrothermale	DSM 13146	NZ_FWXF01000016.1	51225	86268	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FWXF01000016.1/51225-86268	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900176285.1/NZ_FWXF01000016/1/51225/86268
Sulfuricella	Unclassified	T08	NZ_DF967522.1	211262	272961	acyl_amino_acids	False	N-tetradecanoyl tyrosine	9	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_DF967522.1/211262-272961	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000971475.1/NZ_DF967522/1/211262/272961
Unclassified	Unclassified	KOR34	NZ_SIHJ01000002.1	376588	488462	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIHJ01000002.1/376588-488462	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007859765.1/NZ_SIHJ01000002/1/376588/488462
Caenimonas	Unclassified	SL110	NZ_JANU01000045.1	5722	55154	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JANU01000045.1/5722-55154	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001044395.1/NZ_JANU01000045/1/5722/55154
Rhizobium	Unclassified	FKY42	NZ_STGA01000056.1	11265	46658	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_STGA01000056.1/11265-46658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005222835.1/NZ_STGA01000056/1/11265/46658
Unclassified	bacterium	None	NZ_UBXV01000036.1	7662	68436	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_UBXV01000036.1/7662-68436	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900469625.1/NZ_UBXV01000036/1/7662/68436
Hyphomicrobium	Unclassified	99	NZ_KQ031382.1	209809	270571	acyl_amino_acids - hserlactone hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ031382.1/209809-270571	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384335.2/NZ_KQ031382/1/209809/270571
Pseudomonas	monteilii	TCU-CK1	NZ_CP040324.1	3302253	3363183	acyl_amino_acids	False	lysobactin	4	BGC0000385	https://antismash-db.secondarymetabolites.org/go/NZ_CP040324.1/3302253-3363183	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009831395.1/NZ_CP040324/1/3302253/3363183
Ochrobactrum	gallinifaecis	ISO 196	NZ_ML636801.1	75844	136591	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_ML636801.1/75844-136591	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006476605.1/NZ_ML636801/1/75844/136591
Pseudomonas	monteilii	TCU-CK1	NZ_CP014062.1	4179580	4240510	acyl_amino_acids	False	lysobactin	4	BGC0000385	https://antismash-db.secondarymetabolites.org/go/NZ_CP014062.1/4179580-4240510	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002943995.1/NZ_CP014062/1/4179580/4240510
Pantoea	Unclassified	Taur	NZ_SZZZ01000003.1	180548	241196	acyl_amino_acids	False	vibrioferrin	18	BGC0000947	https://antismash-db.secondarymetabolites.org/go/NZ_SZZZ01000003.1/180548-241196	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009830025.1/NZ_SZZZ01000003/1/180548/241196
Nitrosomonas	europaea	ATCC 19718	NC_004757.1	2386688	2447513	acyl_amino_acids - hserlactone hybrid	False	O&K-antigen	3	BGC0000780	https://antismash-db.secondarymetabolites.org/go/NC_004757.1/2386688-2447513	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000009145.1/NC_004757/1/2386688/2447513
Erwinia	Unclassified	198	NZ_RHUM01000005.1	0	43620	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RHUM01000005.1/0-43620	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003937915.1/NZ_RHUM01000005/1/0/43620
Azoarcus	Unclassified	KH32C	NC_020516.1	3995437	4056232	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_020516.1/3995437-4056232	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349945.1/NC_020516/1/3995437/4056232
Ensifer	Unclassified	Root127	NZ_LMDX01000044.1	239094	299868	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_LMDX01000044.1/239094-299868	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001425225.1/NZ_LMDX01000044/1/239094/299868
Pseudomonas	Unclassified	LAIL14HWK12:I3	NZ_OCMM01000010.1	125328	186258	acyl_amino_acids	False	lysobactin	4	BGC0000385	https://antismash-db.secondarymetabolites.org/go/NZ_OCMM01000010.1/125328-186258	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900230135.1/NZ_OCMM01000010/1/125328/186258
Sinorhizobium	Unclassified	CCBAU 05631	NZ_CP023063.1	2570168	2630933	acyl_amino_acids	False	ravidomycin	5	BGC0000263	https://antismash-db.secondarymetabolites.org/go/NZ_CP023063.1/2570168-2630933	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002288505.1/NZ_CP023063/1/2570168/2630933
Devosia	Unclassified	Leaf64	NZ_LMLO01000019.1	111328	172105	acyl_amino_acids	False	N-acyl alanine	100	BGC0001680	https://antismash-db.secondarymetabolites.org/go/NZ_LMLO01000019.1/111328-172105	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001421945.1/NZ_LMLO01000019/1/111328/172105
Brucella	inopinata	141012304	NZ_LT605586.1	19350	80097	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_LT605586.1/19350-80097	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900095155.1/NZ_LT605586/1/19350/80097
Ochrobactrum	pituitosum	BU72	NZ_PHRE01000004.1	745877	806624	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_PHRE01000004.1/745877-806624	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803535.1/NZ_PHRE01000004/1/745877/806624
Massilia	plicata	DSM 17505	NZ_CP038026.1	650988	711632	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP038026.1/650988-711632	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004421005.1/NZ_CP038026/1/650988/711632
Massilia	plicata	DSM 17505	NZ_CP038026.1	3436731	3497295	acyl_amino_acids	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP038026.1/3436731-3497295	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004421005.1/NZ_CP038026/1/3436731/3497295
Duganella	Unclassified	BK054	NZ_SHKT01000001.1	921607	980545	acyl_amino_acids	False	N-tetradecanoyl tyrosine	9	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_SHKT01000001.1/921607-980545	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004217275.1/NZ_SHKT01000001/1/921607/980545
Duganella	Unclassified	BK054	NZ_SHKT01000001.1	2672710	2722055	acyl_amino_acids	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SHKT01000001.1/2672710-2722055	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004217275.1/NZ_SHKT01000001/1/2672710/2722055
Duganella	Unclassified	BK054	NZ_SHKT01000005.1	145598	206258	acyl_amino_acids	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_SHKT01000005.1/145598-206258	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004217275.1/NZ_SHKT01000005/1/145598/206258
Ensifer	Unclassified	HO-A22	NZ_JABWDU010000006.1	203251	264025	acyl_amino_acids	False	ambactin	25	BGC0001131	https://antismash-db.secondarymetabolites.org/go/NZ_JABWDU010000006.1/203251-264025	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013371465.1/NZ_JABWDU010000006/1/203251/264025
Massilia	Unclassified	GV024	NZ_QJTN01000001.1	940190	1000937	acyl_amino_acids	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QJTN01000001.1/940190-1000937	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003217595.1/NZ_QJTN01000001/1/940190/1000937
